MSTRG.3949.1	jg21123.t1
MSTRG.5342.1	jg3523.t1
MSTRG.5343.1	jg3524.t1
MSTRG.5345.1	jg3525.t1
MSTRG.5378.1	jg3535.t1
MSTRG.899.1	jg15384.t1
MSTRG.5359.1	jg3530.t1
MSTRG.5363.1	jg3534.t1
MSTRG.5381.1	jg3536.t1
MSTRG.5386.1	jg3550.t1
MSTRG.5388.1	jg3552.t1
MSTRG.5391.1	jg3554.t1
MSTRG.5399.1	jg3556.t1
MSTRG.5404.1	jg3575.t1
MSTRG.5405.1	jg3560.t1
MSTRG.5410.1	jg3561.t1
MSTRG.54.1	jg14914.t1
MSTRG.5413.1	jg3562.t1
MSTRG.5414.1	jg3564.t1
MSTRG.5416.1	jg3567.t1
MSTRG.5417.1	jg3568.t1
MSTRG.5418.1	jg3569.t1
MSTRG.5427.1	jg3573.t1
MSTRG.5428.1	jg3574.t1
MSTRG.5439.1	jg3579.t1
MSTRG.5449.1	jg3580.t1
MSTRG.5450.1	jg3581.t2
MSTRG.5454.1	jg3584.t1
MSTRG.5455.1	jg3586.t1
MSTRG.5458.1	jg3589.t1
MSTRG.5474.1	jg3594.t1
MSTRG.5475.1	jg3595.t1
MSTRG.5478.1	jg3598.t1
MSTRG.5483.1	jg19385.t1
MSTRG.5484.1	jg3602.t1
MSTRG.5485.1	jg3603.t1
MSTRG.5486.1	jg3604.t1
MSTRG.5490.1	jg12826.t1
MSTRG.5497.1	jg3608.t1
MSTRG.5501.1	jg3609.t1
MSTRG.550.1	jg15194.t1
MSTRG.5506.1	jg3612.t1
MSTRG.5507.1	jg3613.t1
MSTRG.5511.1	jg3615.t1
MSTRG.5520.1	jg3617.t1
MSTRG.5523.1	jg3621.t1
MSTRG.553.1	jg15196.t1
MSTRG.5535.1	jg3624.t1
MSTRG.5538.1	jg3625.t1
MSTRG.5539.1	jg3626.t1
MSTRG.5540.1	jg3627.t1
MSTRG.554.1	jg15197.t1
MSTRG.5543.1	jg3628.t1
MSTRG.5544.1	jg3630.t1
MSTRG.5546.1	jg3631.t1
MSTRG.5547.1	jg3629.t1
MSTRG.5550.1	jg3634.t1
MSTRG.5551.1	jg3637.t1
MSTRG.555.1	jg15198.t1
MSTRG.5554.1	jg3641.t1
MSTRG.5559.1	jg3644.t1
MSTRG.5560.1	jg3646.t1
MSTRG.5562.1	jg3647.t1
MSTRG.5563.1	jg3648.t2
MSTRG.5564.1	jg3650.t1
MSTRG.5566.1	jg3651.t1
MSTRG.5568.1	jg3652.t1
MSTRG.557.1	jg15199.t1
MSTRG.5600.1	jg3677.t1
MSTRG.5575.1	jg3659.t1
MSTRG.5592.1	jg21758.t1
MSTRG.5596.1	jg3669.t1
MSTRG.5599.1	jg3676.t1
MSTRG.5601.1	jg5205.t1
MSTRG.560.1	jg15201.t1
MSTRG.5603.1	jg3678.t1
MSTRG.5609.1	jg3686.t1
MSTRG.5611.1	jg3687.t1
MSTRG.5612.1	jg3688.t1
MSTRG.5622.1	jg3692.t1
MSTRG.5638.1	jg3698.t1
MSTRG.5644.1	jg3701.t1
MSTRG.5646.1	jg3702.t1
MSTRG.5647.1	jg3703.t1
MSTRG.5648.1	jg3704.t1
MSTRG.5651.1	jg3705.t1
MSTRG.5653.1	jg13712.t1
MSTRG.5654.1	jg3707.t1
MSTRG.5655.1	jg3708.t1
MSTRG.5666.1	jg3710.t1
MSTRG.5667.1	jg3711.t1
MSTRG.5675.1	jg3717.t1
MSTRG.5677.1	jg3718.t1
MSTRG.5686.1	jg3727.t1
MSTRG.5693.1	jg3728.t1
MSTRG.5699.1	jg3731.t1
MSTRG.5703.1	jg3734.t1
MSTRG.5707.1	jg3736.t1
MSTRG.5710.1	jg3739.t1
MSTRG.5712.1	jg3740.t1
MSTRG.5715.1	jg3741.t1
MSTRG.57.1	jg14917.t1
MSTRG.5717.1	jg3742.t1
MSTRG.5721.1	jg3744.t1
MSTRG.5724.1	jg3746.t1
MSTRG.5726.1	jg3747.t1
MSTRG.5729.1	jg3750.t1
MSTRG.5730.1	jg3751.t1
MSTRG.573.1	jg15207.t1
MSTRG.5733.1	jg3754.t1
MSTRG.5738.1	jg3755.t1
MSTRG.5740.1	jg3756.t1
MSTRG.5741.1	jg3757.t1
MSTRG.574.1	jg15208.t1
MSTRG.5742.1	jg3758.t1
MSTRG.5743.1	jg3759.t1
MSTRG.5746.1	jg3763.t1
MSTRG.5747.1	jg3764.t1
MSTRG.5749.1	jg3765.t2
MSTRG.575.1	jg15209.t1
MSTRG.5755.1	jg3767.t1
MSTRG.5758.1	jg20843.t1
MSTRG.5762.1	jg20846.t1
MSTRG.5763.1	jg20848.t1
MSTRG.5765.1	jg20849.t1
MSTRG.5766.1	jg20850.t1
MSTRG.5768.1	jg20851.t1
MSTRG.5769.1	jg20854.t1
MSTRG.5776.1	jg20856.t1
MSTRG.5793.1	jg20861.t1
MSTRG.579.1	jg15213.t1
MSTRG.5796.1	jg20862.t1
MSTRG.5800.1	jg20867.t1
MSTRG.5801.1	jg20866.t1
MSTRG.5806.1	jg20868.t1
MSTRG.5810.1	jg20870.t1
MSTRG.5811.1	jg20871.t1
MSTRG.5818.1	jg20875.t1
MSTRG.5821.1	jg20876.t1
MSTRG.5824.1	jg20878.t1
MSTRG.5832.1	jg20882.t1
MSTRG.5833.1	jg20884.t1
MSTRG.5834.1	jg20886.t1
MSTRG.5850.1	jg20890.t1
MSTRG.5854.1	jg20891.t1
MSTRG.5859.1	jg20893.t1
MSTRG.5862.1	jg20896.t1
MSTRG.5866.1	jg12838.t1
MSTRG.5877.1	jg20907.t1
MSTRG.5873.1	jg20903.t1
MSTRG.5878.1	jg20908.t1
MSTRG.588.1	jg15215.t1
MSTRG.5883.1	jg20911.t1
MSTRG.5885.1	jg20915.t2
MSTRG.5886.1	jg20916.t1
MSTRG.5888.1	jg20921.t1
MSTRG.5890.1	jg20922.t1
MSTRG.5891.1	jg20923.t1
MSTRG.5897.1	jg20924.t1
MSTRG.5901.1	jg20925.t1
MSTRG.5904.1	jg20931.t1
MSTRG.5908.1	jg20936.t1
MSTRG.5909.1	jg20938.t1
MSTRG.59.1	jg14919.t1
MSTRG.5913.1	jg20941.t1
MSTRG.5916.1	jg20943.t1
MSTRG.592.1	jg15216.t1
MSTRG.5935.1	jg20947.t3
MSTRG.5942.1	jg20948.t1
MSTRG.5943.1	jg20949.t1
MSTRG.5944.1	jg20950.t1
MSTRG.5949.1	jg20952.t1
MSTRG.5952.1	jg20953.t1
MSTRG.5955.1	jg20954.t1
MSTRG.5959.1	jg20956.t1
MSTRG.5960.1	jg20958.t1
MSTRG.596.1	jg15218.t1
MSTRG.5962.1	jg20959.t1
MSTRG.5968.1	jg20966.t1
MSTRG.5973.1	jg20968.t1
MSTRG.5976.1	jg20970.t1
MSTRG.5981.1	jg20975.t1
MSTRG.5982.1	jg20978.t1
MSTRG.5983.1	jg20977.t1
MSTRG.5984.1	jg20979.t1
MSTRG.5986.1	jg20981.t1
MSTRG.5988.1	jg20983.t1
MSTRG.5990.1	jg20984.t1
MSTRG.5992.1	jg20985.t1
MSTRG.5995.1	jg20986.t1
MSTRG.5996.1	jg20987.t1
MSTRG.6010.1	jg21001.t1
MSTRG.6002.1	jg20992.t1
MSTRG.6004.1	jg20993.t2
MSTRG.6006.1	jg20995.t1
MSTRG.6007.1	jg20996.t1
MSTRG.6012.1	jg21002.t1
MSTRG.6013.1	jg21003.t1
MSTRG.60.1	jg14920.t1
MSTRG.6020.1	jg21005.t2
MSTRG.6023.1	jg21006.t1
MSTRG.6029.1	jg21008.t1
MSTRG.6032.1	jg21010.t1
MSTRG.6046.1	jg17087.t1
MSTRG.6049.1	jg21016.t1
MSTRG.6052.1	jg21020.t1
MSTRG.6055.1	jg21021.t1
MSTRG.606.1	jg15221.t1
MSTRG.6063.1	jg7694.t1
MSTRG.6064.1	jg21024.t1
MSTRG.6068.1	jg21025.t1
MSTRG.6069.1	jg21026.t1
MSTRG.607.1	jg15222.t1
MSTRG.6072.1	jg21027.t1
MSTRG.6074.1	jg21029.t1
MSTRG.6078.1	jg21031.t1
MSTRG.6086.1	jg21033.t1
MSTRG.6087.1	jg21034.t1
MSTRG.6089.1	jg21035.t1
MSTRG.6321.1	jg21170.t2
MSTRG.6094.1	jg21038.t1
MSTRG.6107.1	jg21045.t1
MSTRG.6104.1	jg21114.t1
MSTRG.6109.1	jg21046.t1
MSTRG.611.1	jg15225.t1
MSTRG.6122.1	jg21050.t1
MSTRG.613.1	jg15226.t1
MSTRG.6135.1	jg21060.t1
MSTRG.6141.1	jg21056.t1
MSTRG.6145.1	jg21059.t1
MSTRG.6151.1	jg21062.t1
MSTRG.6152.1	jg21063.t1
MSTRG.6155.1	jg21064.t1
MSTRG.6156.1	jg21066.t1
MSTRG.6158.1	jg21067.t1
MSTRG.6161.1	jg21069.t1
MSTRG.6163.1	jg21071.t1
MSTRG.6164.1	jg21072.t1
MSTRG.6167.1	jg21074.t1
MSTRG.6169.1	jg21076.t1
MSTRG.6171.1	jg21079.t1
MSTRG.6172.1	jg21081.t1
MSTRG.6174.1	jg21083.t1
MSTRG.6176.1	jg21084.t2
MSTRG.6179.1	jg21085.t1
MSTRG.6180.1	jg21086.t1
MSTRG.6181.1	jg21088.t1
MSTRG.6190.1	jg21095.t1
MSTRG.8260.1	jg18014.t1
MSTRG.6193.1	jg21096.t1
MSTRG.6195.1	jg21097.t1
MSTRG.6201.1	jg21099.t1
MSTRG.6204.1	jg21101.t1
MSTRG.6208.1	jg21102.t1
MSTRG.6211.1	jg21104.t1
MSTRG.6214.1	jg21107.t1
MSTRG.6215.1	jg21108.t1
MSTRG.6216.1	jg21109.t1
MSTRG.6226.1	jg21115.t1
MSTRG.6228.1	jg21116.t1
MSTRG.6231.1	jg21117.t1
MSTRG.6233.1	jg21121.t1
MSTRG.6234.1	jg21122.t1
MSTRG.6240.1	jg21126.t2
MSTRG.6247.1	jg20618.t1
MSTRG.6248.1	jg21132.t1
MSTRG.625.1	jg15231.t1
MSTRG.6254.1	jg21138.t1
MSTRG.6255.1	jg21139.t1
MSTRG.626.1	jg15232.t1
MSTRG.6266.1	jg7359.t1
MSTRG.627.1	jg15233.t1
MSTRG.6275.1	jg21147.t1
MSTRG.6280.1	jg21148.t1
MSTRG.629.1	jg15234.t1
MSTRG.6297.1	jg15634.t1
MSTRG.6299.1	jg21155.t1
MSTRG.6302.1	jg21156.t1
MSTRG.6303.1	jg21158.t1
MSTRG.6304.1	jg21159.t1
MSTRG.6306.1	jg21160.t1
MSTRG.6308.1	jg21162.t1
MSTRG.631.1	jg15236.t1
MSTRG.6313.1	jg21164.t1
MSTRG.6317.1	jg21166.t1
MSTRG.63.1	jg14921.t1
MSTRG.6322.1	jg21172.t1
MSTRG.6331.1	jg21182.t1
MSTRG.6338.1	jg21183.t1
MSTRG.6339.1	jg21185.t1
MSTRG.6340.1	jg21186.t1
MSTRG.634.1	jg15238.t1
MSTRG.6349.1	jg21194.t1
MSTRG.6350.1	jg21195.t1
MSTRG.6351.1	jg21196.t1
MSTRG.6352.1	jg21199.t1
MSTRG.6355.1	jg21200.t1
MSTRG.6356.1	jg21201.t1
MSTRG.6357.1	jg21202.t1
MSTRG.6359.1	jg21206.t1
MSTRG.6360.1	jg21205.t1
MSTRG.6363.1	jg21207.t1
MSTRG.6364.1	jg21208.t1
MSTRG.6366.1	jg21210.t1
MSTRG.6367.1	jg21211.t1
MSTRG.6368.1	jg21212.t1
MSTRG.6369.1	jg21213.t1
MSTRG.6370.1	jg21214.t1
MSTRG.6371.1	jg21215.t1
MSTRG.6372.1	jg21217.t1
MSTRG.6374.1	jg21218.t1
MSTRG.6376.1	jg21219.t1
MSTRG.6377.1	jg21220.t1
MSTRG.6379.1	jg21222.t1
MSTRG.6380.1	jg21223.t1
MSTRG.6381.1	jg21224.t1
MSTRG.638.1	jg15240.t1
MSTRG.6382.1	jg21226.t2
MSTRG.6383.1	jg21227.t1
MSTRG.6384.1	jg21228.t1
MSTRG.6387.1	jg21230.t1
MSTRG.6389.1	jg21231.t1
MSTRG.639.1	jg15242.t1
MSTRG.6392.1	jg21232.t2
MSTRG.6394.1	jg21236.t1
MSTRG.6395.1	jg21238.t1
MSTRG.6397.1	jg21240.t1
MSTRG.6402.1	jg20089.t1
MSTRG.6404.1	jg21244.t1
MSTRG.6406.1	jg21245.t1
MSTRG.6410.1	jg21246.t1
MSTRG.641.1	jg15243.t1
MSTRG.6411.1	jg21247.t1
MSTRG.64.1	jg14922.t1
MSTRG.6416.1	jg21253.t1
MSTRG.6417.1	jg21254.t1
MSTRG.6420.1	jg21255.t1
MSTRG.6421.1	jg21256.t1
MSTRG.6423.1	jg21257.t1
MSTRG.6426.1	jg21258.t1
MSTRG.6427.1	jg21259.t1
MSTRG.6429.1	jg21260.t2
MSTRG.6434.1	jg21262.t1
MSTRG.6436.1	jg21263.t1
MSTRG.6443.1	jg21267.t1
MSTRG.6446.1	jg21268.t1
MSTRG.6450.1	jg21272.t1
MSTRG.6452.1	jg21273.t1
MSTRG.6455.1	jg21274.t1
MSTRG.6457.1	jg21275.t1
MSTRG.6463.1	jg21279.t1
MSTRG.6470.1	jg2065.t1
MSTRG.6472.1	jg21282.t1
MSTRG.6476.1	jg21283.t1
MSTRG.6479.1	jg21285.t1
MSTRG.6480.1	jg21286.t1
MSTRG.648.1	jg15247.t1
MSTRG.6494.1	jg21288.t1
MSTRG.6501.1	jg21294.t1
MSTRG.6502.1	jg21293.t1
MSTRG.6503.1	jg21295.t1
MSTRG.6504.1	jg21296.t1
MSTRG.6507.1	jg21298.t1
MSTRG.6509.1	jg21299.t1
MSTRG.6511.1	jg21300.t2
MSTRG.65.1	jg14925.t1
MSTRG.6522.1	jg21308.t1
MSTRG.6523.1	jg21309.t1
MSTRG.6524.1	jg21310.t1
MSTRG.653.1	jg15248.t1
MSTRG.6537.1	jg21311.t1
MSTRG.6539.1	jg21312.t1
MSTRG.6540.1	jg21314.t1
MSTRG.6550.1	jg21315.t1
MSTRG.655.1	jg15250.t1
MSTRG.6580.1	jg21316.t1
MSTRG.6584.1	jg21318.t1
MSTRG.6607.1	jg21329.t1
MSTRG.6586.1	jg21319.t1
MSTRG.659.1	jg15251.t1
MSTRG.6592.1	jg21321.t1
MSTRG.6594.1	jg21322.t1
MSTRG.6595.1	jg21323.t1
MSTRG.6598.1	jg21326.t1
MSTRG.6600.1	jg21327.t1
MSTRG.660.1	jg15252.t1
MSTRG.6602.1	jg21328.t1
MSTRG.6609.1	jg21330.t1
MSTRG.6611.1	jg21331.t1
MSTRG.8892.1	jg5868.t1
MSTRG.6617.1	jg21333.t2
MSTRG.6623.1	jg21336.t1
MSTRG.6624.1	jg21337.t1
MSTRG.6630.1	jg21340.t1
MSTRG.6637.1	jg21350.t1
MSTRG.6640.1	jg21351.t1
MSTRG.6643.1	jg12716.t1
MSTRG.6644.1	jg12718.t1
MSTRG.6645.1	jg12719.t1
MSTRG.6648.1	jg12720.t1
MSTRG.666.1	jg15256.t1
MSTRG.6662.1	jg12732.t1
MSTRG.6665.1	jg12734.t1
MSTRG.6668.1	jg12735.t1
MSTRG.667.1	jg15257.t1
MSTRG.6677.1	jg12736.t1
MSTRG.6680.1	jg12739.t1
MSTRG.668.1	jg15258.t1
MSTRG.6683.1	jg12740.t1
MSTRG.6686.1	jg12741.t1
MSTRG.6687.1	jg12742.t1
MSTRG.6694.1	jg12745.t1
MSTRG.6695.1	jg12746.t1
MSTRG.6696.1	jg12749.t1
MSTRG.6697.1	jg12748.t1
MSTRG.6705.1	jg12751.t1
MSTRG.6707.1	jg12752.t1
MSTRG.671.1	jg15259.t1
MSTRG.6723.1	jg12765.t2
MSTRG.6726.1	jg12767.t1
MSTRG.6727.1	jg12768.t1
MSTRG.6729.1	jg12770.t1
MSTRG.673.1	jg2395.t1
MSTRG.6740.1	jg12776.t1
MSTRG.6741.1	jg12777.t1
MSTRG.6745.1	jg12779.t1
MSTRG.6750.1	jg12780.t1
MSTRG.6751.1	jg12781.t1
MSTRG.675.1	jg15261.t1
MSTRG.6756.1	jg12782.t1
MSTRG.6758.1	jg12783.t1
MSTRG.6761.1	jg12786.t1
MSTRG.6768.1	jg12793.t1
MSTRG.6771.1	jg12796.t1
MSTRG.6772.1	jg12797.t1
MSTRG.6773.1	jg12798.t1
MSTRG.6774.1	jg12800.t1
MSTRG.6776.1	jg12804.t1
MSTRG.6778.1	jg12803.t1
MSTRG.678.1	jg15262.t1
MSTRG.6782.1	jg12807.t1
MSTRG.6792.1	jg12808.t1
MSTRG.679.1	jg15263.t1
MSTRG.6806.1	jg12815.t1
MSTRG.6809.1	jg12817.t1
MSTRG.6810.1	jg12818.t1
MSTRG.6812.1	jg12820.t1
MSTRG.68.1	jg14926.t1
MSTRG.6813.1	jg12819.t1
MSTRG.6817.1	jg12821.t1
MSTRG.6819.1	jg12822.t1
MSTRG.6829.1	jg12825.t1
MSTRG.683.1	jg15265.t1
MSTRG.6836.1	jg12832.t1
MSTRG.6837.1	jg12834.t1
MSTRG.6841.1	jg12836.t1
MSTRG.6843.1	jg12843.t2
MSTRG.6853.1	jg12845.t1
MSTRG.6858.1	jg12849.t1
MSTRG.6867.1	jg12852.t1
MSTRG.6869.1	jg12853.t1
MSTRG.6873.1	jg12856.t1
MSTRG.6875.1	jg12857.t1
MSTRG.6877.1	jg12858.t1
MSTRG.6884.1	jg12861.t1
MSTRG.6887.1	jg12863.t1
MSTRG.6888.1	jg12864.t1
MSTRG.6893.1	jg12868.t1
MSTRG.6894.1	jg12869.t1
MSTRG.6895.1	jg6348.t1
MSTRG.6899.1	jg12873.t1
MSTRG.6906.1	jg12875.t2
MSTRG.69.1	jg14927.t1
MSTRG.6920.1	jg12878.t1
MSTRG.6928.1	jg12880.t1
MSTRG.6931.1	jg12882.t1
MSTRG.6932.1	jg12883.t1
MSTRG.6935.1	jg12886.t1
MSTRG.6936.1	jg12887.t1
MSTRG.6939.1	jg12890.t1
MSTRG.6940.1	jg12891.t1
MSTRG.6952.1	jg12896.t1
MSTRG.6953.1	jg12897.t1
MSTRG.6954.1	jg12899.t1
MSTRG.6956.1	jg12902.t1
MSTRG.6971.1	jg12906.t1
MSTRG.6975.1	jg12911.t1
MSTRG.6978.1	jg12912.t1
MSTRG.7004.1	jg15918.t1
MSTRG.7007.1	jg12935.t1
MSTRG.7016.1	jg12937.t1
MSTRG.7020.1	jg12938.t1
MSTRG.7028.1	jg12940.t1
MSTRG.7030.1	jg12941.t1
MSTRG.7039.1	jg12945.t1
MSTRG.7035.1	jg12943.t1
MSTRG.7038.1	jg12944.t1
MSTRG.704.1	jg15269.t1
MSTRG.7046.1	jg12946.t1
MSTRG.7051.1	jg12947.t1
MSTRG.705.1	jg15270.t1
MSTRG.7054.1	jg12949.t1
MSTRG.7056.1	jg12950.t1
MSTRG.7057.1	jg12953.t1
MSTRG.7058.1	jg12954.t1
MSTRG.7070.1	jg12961.t1
MSTRG.707.1	jg15274.t1
MSTRG.7071.1	jg12962.t1
MSTRG.7073.1	jg12965.t1
MSTRG.7081.1	jg12967.t1
MSTRG.708.1	jg15275.t1
MSTRG.7082.1	jg12969.t1
MSTRG.7083.1	jg12970.t1
MSTRG.7088.1	jg12971.t1
MSTRG.7100.1	jg12975.t1
MSTRG.7101.1	jg12976.t1
MSTRG.710.1	jg15278.t1
MSTRG.7103.1	jg12977.t1
MSTRG.7109.1	jg20734.t1
MSTRG.71.1	jg14928.t1
MSTRG.711.1	jg15279.t1
MSTRG.7118.1	jg14902.t1
MSTRG.7119.1	jg12987.t1
MSTRG.7120.1	jg12989.t1
MSTRG.7133.1	jg12994.t1
MSTRG.7137.1	jg13000.t1
MSTRG.7141.1	jg13003.t1
MSTRG.7148.1	jg13005.t1
MSTRG.7149.1	jg13006.t1
MSTRG.7153.1	jg13007.t1
MSTRG.7156.1	jg13009.t1
MSTRG.7157.1	jg13011.t1
MSTRG.7159.1	jg13015.t1
MSTRG.7160.1	jg13016.t1
MSTRG.7162.1	jg13017.t1
MSTRG.7163.1	jg13018.t1
MSTRG.7167.1	jg13022.t1
MSTRG.7172.1	jg13027.t1
MSTRG.717.1	jg15285.t1
MSTRG.7179.1	jg13031.t1
MSTRG.7183.1	jg13032.t1
MSTRG.7184.1	jg13033.t1
MSTRG.7187.1	jg13037.t1
MSTRG.7189.1	jg13041.t1
MSTRG.719.1	jg15283.t1
MSTRG.7192.1	jg13042.t1
MSTRG.7200.1	jg13046.t1
MSTRG.720.1	jg15284.t1
MSTRG.7204.1	jg13050.t1
MSTRG.7205.1	jg13051.t1
MSTRG.7206.1	jg13052.t1
MSTRG.7208.1	jg13055.t1
MSTRG.7210.1	jg13057.t1
MSTRG.7213.1	jg13061.t1
MSTRG.7220.1	jg13065.t2
MSTRG.7223.1	jg13070.t1
MSTRG.7229.1	jg13075.t1
MSTRG.9268.1	jg6089.t1
MSTRG.723.1	jg15286.t1
MSTRG.7233.1	jg13078.t1
MSTRG.7235.1	jg13080.t1
MSTRG.7236.1	jg13082.t1
MSTRG.724.1	jg15287.t1
MSTRG.7712.1	jg17706.t1
MSTRG.7248.1	jg13089.t1
MSTRG.7249.1	jg13090.t1
MSTRG.7251.1	jg13092.t1
MSTRG.725.1	jg15288.t1
MSTRG.7257.1	jg13094.t1
MSTRG.7258.1	jg13095.t1
MSTRG.7269.1	jg13102.t1
MSTRG.7270.1	jg13105.t1
MSTRG.727.1	jg15290.t1
MSTRG.7273.1	jg13108.t1
MSTRG.7276.1	jg13109.t1
MSTRG.7279.1	jg13111.t1
MSTRG.7285.1	jg13112.t1
MSTRG.7287.1	jg13113.t1
MSTRG.7291.1	jg13117.t1
MSTRG.7295.1	jg13119.t1
MSTRG.7297.1	jg13120.t1
MSTRG.7311.1	jg13123.t1
MSTRG.7313.1	jg13125.t1
MSTRG.7319.1	jg13129.t1
MSTRG.7320.1	jg13131.t1
MSTRG.7326.1	jg13132.t1
MSTRG.7327.1	jg13135.t1
MSTRG.7333.1	jg13139.t1
MSTRG.7335.1	jg13140.t1
MSTRG.7338.1	jg18454.t1
MSTRG.7341.1	jg13142.t1
MSTRG.7345.1	jg13143.t1
MSTRG.7347.1	jg13146.t1
MSTRG.7352.1	jg13147.t1
MSTRG.7353.1	jg13148.t1
MSTRG.7358.1	jg13149.t1
MSTRG.7361.1	jg13152.t1
MSTRG.7365.1	jg13153.t2
MSTRG.7366.1	jg13154.t1
MSTRG.7369.1	jg13155.t1
MSTRG.7371.1	jg13156.t1
MSTRG.7373.1	jg3585.t1
MSTRG.7374.1	jg13157.t1
MSTRG.7380.1	jg13159.t1
MSTRG.7383.1	jg13161.t1
MSTRG.7392.1	jg13163.t1
MSTRG.7393.1	jg13162.t1
MSTRG.7397.1	jg13164.t1
MSTRG.7398.1	jg13165.t1
MSTRG.7400.1	jg13166.t1
MSTRG.7780.1	jg17750.t1
MSTRG.7403.1	jg13168.t2
MSTRG.7404.1	jg13170.t1
MSTRG.7407.1	jg13171.t1
MSTRG.7416.1	jg13175.t1
MSTRG.7421.1	jg13177.t1
MSTRG.7422.1	jg13178.t1
MSTRG.7425.1	jg13180.t1
MSTRG.7432.1	jg13185.t1
MSTRG.7434.1	jg13186.t1
MSTRG.7437.1	jg13187.t1
MSTRG.7444.1	jg13190.t1
MSTRG.7445.1	jg13191.t1
MSTRG.7450.1	jg13193.t1
MSTRG.7452.1	jg13194.t1
MSTRG.7454.1	jg13196.t1
MSTRG.7455.1	jg13197.t1
MSTRG.7457.1	jg13198.t1
MSTRG.7462.1	jg13205.t3
MSTRG.7469.1	jg13206.t2
MSTRG.7472.1	jg13207.t1
MSTRG.7475.1	jg13209.t1
MSTRG.7479.1	jg13230.t1
MSTRG.7483.1	jg13212.t1
MSTRG.7484.1	jg13213.t1
MSTRG.7485.1	jg13214.t1
MSTRG.7487.1	jg13215.t1
MSTRG.7489.1	jg13216.t1
MSTRG.749.1	jg15299.t1
MSTRG.7492.1	jg13218.t1
MSTRG.7504.1	jg13220.t1
MSTRG.7506.1	jg13221.t1
MSTRG.7507.1	jg13222.t1
MSTRG.7508.1	jg13223.t2
MSTRG.7510.1	jg13224.t1
MSTRG.7513.1	jg13225.t1
MSTRG.7514.1	jg13226.t2
MSTRG.7515.1	jg13228.t1
MSTRG.7524.1	jg13232.t1
MSTRG.7525.1	jg13233.t1
MSTRG.7526.1	jg13234.t1
MSTRG.7527.1	jg13235.t1
MSTRG.7529.1	jg13236.t1
MSTRG.7530.1	jg19735.t1
MSTRG.7532.1	jg7244.t1
MSTRG.7533.1	jg13239.t1
MSTRG.7535.1	jg13240.t1
MSTRG.7536.1	jg13241.t1
MSTRG.7537.1	jg13242.t1
MSTRG.7554.1	jg17620.t1
MSTRG.7556.1	jg17623.t1
MSTRG.7560.1	jg17625.t1
MSTRG.7561.1	jg17627.t1
MSTRG.7563.1	jg17628.t1
MSTRG.7565.1	jg17629.t2
MSTRG.7569.1	jg17633.t1
MSTRG.7571.1	jg17634.t1
MSTRG.7577.1	jg17638.t1
MSTRG.758.1	jg15305.t1
MSTRG.7582.1	jg17639.t1
MSTRG.7583.1	jg17640.t1
MSTRG.7584.1	jg17641.t1
MSTRG.759.1	jg15306.t1
MSTRG.7599.1	jg17648.t1
MSTRG.7601.1	jg17649.t1
MSTRG.760.1	jg15307.t1
MSTRG.7602.1	jg17651.t1
MSTRG.7604.1	jg17652.t1
MSTRG.7621.1	jg17657.t1
MSTRG.7623.1	jg17658.t1
MSTRG.7624.1	jg17668.t1
MSTRG.7629.1	jg17663.t1
MSTRG.7630.1	jg17665.t1
MSTRG.7631.1	jg17666.t1
MSTRG.7632.1	jg17667.t1
MSTRG.7649.1	jg17680.t1
MSTRG.7651.1	jg17655.t1
MSTRG.7653.1	jg17681.t1
MSTRG.7664.1	jg17687.t1
MSTRG.7686.1	jg17691.t1
MSTRG.7688.1	jg17695.t1
MSTRG.7693.1	jg17697.t1
MSTRG.7696.1	jg17701.t1
MSTRG.7697.1	jg17703.t1
MSTRG.7698.1	jg17702.t1
MSTRG.7701.1	jg17704.t1
MSTRG.7718.1	jg17708.t1
MSTRG.7797.1	jg17760.t1
MSTRG.8204.1	jg17984.t1
MSTRG.7721.1	jg17710.t1
MSTRG.7731.1	jg17711.t1
MSTRG.7735.1	jg17713.t1
MSTRG.7741.1	jg17717.t1
MSTRG.7743.1	jg17718.t1
MSTRG.7745.1	jg17726.t1
MSTRG.7746.1	jg17727.t1
MSTRG.7747.1	jg17728.t1
MSTRG.7748.1	jg17729.t1
MSTRG.7752.1	jg17730.t1
MSTRG.7755.1	jg17731.t1
MSTRG.7759.1	jg17734.t1
MSTRG.7763.1	jg17736.t1
MSTRG.7764.1	jg17738.t1
MSTRG.7767.1	jg17740.t1
MSTRG.7768.1	jg17741.t1
MSTRG.7769.1	jg17743.t1
MSTRG.7772.1	jg17744.t1
MSTRG.7779.1	jg17749.t1
MSTRG.7782.1	jg17751.t1
MSTRG.7783.1	jg17752.t1
MSTRG.779.1	jg15316.t1
MSTRG.7801.1	jg17761.t1
MSTRG.7803.1	jg17762.t1
MSTRG.7809.1	jg17763.t1
MSTRG.7810.1	jg17765.t1
MSTRG.781.1	jg15317.t1
MSTRG.7815.1	jg17767.t1
MSTRG.7816.1	jg17768.t1
MSTRG.782.1	jg15318.t1
MSTRG.7823.1	jg17773.t1
MSTRG.7834.1	jg17782.t1
MSTRG.7835.1	jg17784.t1
MSTRG.784.1	jg15320.t1
MSTRG.7846.1	jg17787.t1
MSTRG.7848.1	jg17788.t1
MSTRG.785.1	jg3144.t1
MSTRG.7863.1	jg17793.t1
MSTRG.7864.1	jg17794.t2
MSTRG.7869.1	jg17797.t1
MSTRG.7882.1	jg17798.t1
